Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index,distance_to_goal,performance_angle,is_high_efficiency,Extracurricular Activities_Yes
7.0,93.0,4.0,4.0,84.0,3.1622776601683795,71.56505117707799,0.0,False
6.0,66.0,6.0,8.0,58.0,24.08318915758459,85.23635830927383,0.0,True
6.0,77.0,9.0,3.0,66.0,13.152946437965905,81.2538377374448,0.0,False
9.0,92.0,7.0,0.0,85.0,2.23606797749979,63.43494882292201,0.0,False
2.0,79.0,8.0,9.0,55.0,12.529964086141668,61.38954033403479,0.0,False
4.0,84.0,6.0,4.0,67.0,7.211102550927978,56.309932474020215,0.0,True
5.0,89.0,9.0,0.0,75.0,3.1622776601683795,18.43494882292201,0.0,False
1.0,62.0,5.0,0.0,36.0,28.861739379323623,75.96375653207353,0.0,True
8.0,70.0,4.0,0.0,64.0,20.0,90.0,0.0,False
8.0,75.0,8.0,0.0,69.0,15.0,90.0,0.0,False
6.0,56.0,6.0,7.0,42.0,34.058772731852805,86.63353933657021,0.0,False
5.0,76.0,9.0,1.0,64.0,14.317821063276353,77.9052429229879,0.0,True
8.0,42.0,8.0,8.0,38.0,48.0,90.0,0.0,False
3.0,75.0,5.0,6.0,56.0,15.811388300841896,71.56505117707799,0.0,False
3.0,94.0,6.0,2.0,73.0,6.4031242374328485,38.65980825409009,1.0,True
2.0,44.0,8.0,8.0,28.0,46.389654018972806,82.5685920288275,0.0,False
5.0,85.0,6.0,3.0,67.0,5.830951894845301,59.03624346792648,0.0,False
3.0,54.0,6.0,6.0,34.0,36.345563690772494,82.09283729704154,0.0,True
3.0,91.0,8.0,2.0,73.0,5.0990195135927845,11.309932474020213,1.0,True
6.0,88.0,6.0,4.0,79.0,2.8284271247461903,45.0,0.0,True
8.0,45.0,5.0,3.0,38.0,45.0,90.0,0.0,False
2.0,98.0,8.0,5.0,78.0,10.0,53.13010235415598,1.0,True
4.0,49.0,9.0,8.0,35.0,41.19465984809196,84.42780219603621,0.0,False
7.0,93.0,8.0,4.0,85.0,3.1622776601683795,71.56505117707799,0.0,False
1.0,71.0,5.0,0.0,45.0,20.248456731316587,69.77514056883192,0.0,True
1.0,62.0,5.0,4.0,37.0,28.861739379323623,75.96375653207353,0.0,True
7.0,87.0,5.0,4.0,78.0,3.1622776601683795,71.56505117707799,0.0,False
7.0,56.0,9.0,8.0,52.0,34.0147027033899,88.31531568210372,0.0,True
1.0,85.0,9.0,7.0,64.0,8.602325267042627,35.53767779197438,0.0,True
1.0,59.0,6.0,4.0,32.0,31.78049716414141,77.27564431457763,0.0,False
4.0,83.0,6.0,4.0,65.0,8.06225774829855,60.25511870305778,0.0,True
5.0,80.0,7.0,1.0,67.0,10.44030650891055,73.30075576600639,0.0,True
5.0,54.0,6.0,8.0,40.0,36.124783736376884,85.23635830927383,0.0,True
4.0,83.0,5.0,3.0,64.0,8.06225774829855,60.25511870305778,0.0,False
8.0,85.0,7.0,6.0,79.0,5.0,90.0,0.0,True
7.0,97.0,5.0,9.0,91.0,7.0710678118654755,81.86989764584403,0.0,True
9.0,61.0,4.0,5.0,56.0,29.017236257093817,88.02506598911803,0.0,False
7.0,89.0,9.0,4.0,85.0,1.4142135623730951,45.0,0.0,False
1.0,91.0,8.0,4.0,64.0,7.0710678118654755,8.13010235415598,0.0,False
7.0,45.0,4.0,6.0,34.0,45.0111097397076,88.72696997994329,0.0,False
1.0,43.0,9.0,1.0,16.0,47.51841748206689,81.52885536698517,0.0,True
7.0,97.0,9.0,8.0,88.0,7.0710678118654755,81.86989764584403,0.0,False
8.0,62.0,5.0,1.0,53.0,28.0,90.0,0.0,False
9.0,83.0,6.0,8.0,80.0,7.0710678118654755,81.86989764584403,0.0,True
3.0,84.0,8.0,3.0,64.0,7.810249675906654,50.19442890773481,0.0,False
4.0,58.0,6.0,9.0,37.0,32.2490309931942,82.8749836510982,0.0,False
4.0,93.0,6.0,9.0,75.0,5.0,36.86989764584402,1.0,True
9.0,84.0,8.0,5.0,82.0,6.082762530298219,80.53767779197439,0.0,False
7.0,70.0,8.0,0.0,60.0,20.024984394500787,87.13759477388825,0.0,False
3.0,83.0,4.0,4.0,64.0,8.602325267042627,54.46232220802562,0.0,True
5.0,91.0,5.0,5.0,76.0,3.1622776601683795,18.43494882292201,0.0,True
7.0,42.0,6.0,8.0,35.0,48.010415536631214,88.80651057601797,0.0,True
8.0,67.0,5.0,8.0,61.0,23.0,90.0,0.0,True
1.0,42.0,5.0,8.0,18.0,48.507731342539614,81.70285503016314,0.0,True
2.0,53.0,7.0,2.0,25.0,37.48332962798263,80.78897345918332,0.0,True
7.0,57.0,4.0,3.0,47.0,33.015148038438355,88.26429541107161,0.0,True
2.0,66.0,6.0,7.0,47.0,24.73863375370596,75.96375653207353,0.0,True
7.0,90.0,9.0,7.0,81.0,1.0,0.0,0.0,True
9.0,99.0,8.0,1.0,99.0,9.055385138137417,83.6598082540901,0.0,True
2.0,49.0,8.0,7.0,28.0,41.43669871020132,81.67434966957316,0.0,True
7.0,88.0,5.0,6.0,77.0,2.23606797749979,63.43494882292201,0.0,True
4.0,54.0,4.0,8.0,37.0,36.22154055254967,83.6598082540901,0.0,False
2.0,58.0,4.0,4.0,35.0,32.55764119219941,79.38034472384487,0.0,True
7.0,48.0,6.0,1.0,38.0,42.01190307520001,88.63607246839707,0.0,True
5.0,43.0,6.0,4.0,31.0,47.095647357266465,86.34777721969367,0.0,True
1.0,54.0,5.0,1.0,29.0,36.6742416417845,78.99645914825051,0.0,True
5.0,90.0,5.0,4.0,77.0,3.0,0.0,0.0,True
3.0,87.0,5.0,8.0,70.0,5.830951894845301,30.96375653207352,0.0,False
7.0,47.0,7.0,6.0,37.0,43.01162633521314,88.66778014613037,0.0,False
6.0,88.0,4.0,6.0,75.0,2.8284271247461903,45.0,0.0,False
8.0,92.0,5.0,0.0,83.0,2.0,90.0,0.0,False
5.0,40.0,4.0,8.0,24.0,50.08991914547278,86.56636963754949,0.0,True
2.0,46.0,9.0,5.0,23.0,44.40720662234904,82.23483398157467,0.0,False
9.0,92.0,8.0,6.0,90.0,2.23606797749979,63.43494882292201,0.0,False
8.0,70.0,8.0,1.0,64.0,20.0,90.0,0.0,True
6.0,57.0,4.0,0.0,41.0,33.06055050963308,86.53177074108285,0.0,False
7.0,51.0,9.0,3.0,44.0,39.01281840626232,88.53119928561418,0.0,False
9.0,87.0,8.0,8.0,84.0,3.1622776601683795,71.56505117707799,0.0,True
7.0,69.0,8.0,8.0,65.0,21.02379604162864,87.27368900609373,0.0,True
3.0,72.0,8.0,2.0,54.0,18.681541692269406,74.47588900324574,0.0,False
6.0,98.0,6.0,0.0,84.0,8.246211251235321,75.96375653207353,0.0,True
7.0,86.0,9.0,1.0,78.0,4.123105625617661,75.96375653207353,0.0,False
2.0,46.0,6.0,8.0,21.0,44.40720662234904,82.23483398157467,0.0,True
3.0,67.0,4.0,8.0,49.0,23.53720459187964,77.7352262721076,0.0,False
4.0,88.0,4.0,0.0,69.0,4.47213595499958,26.56505117707799,0.0,False
6.0,42.0,7.0,8.0,31.0,48.041648597857254,87.61405596961119,0.0,False
1.0,82.0,6.0,0.0,56.0,10.63014581273465,48.81407483429036,0.0,True
9.0,45.0,4.0,9.0,41.0,45.0111097397076,88.72696997994329,0.0,True
5.0,70.0,6.0,3.0,54.0,20.223748416156685,81.46923439005187,0.0,False
7.0,77.0,7.0,4.0,69.0,13.038404810405298,85.60129464500447,0.0,True
9.0,54.0,4.0,7.0,53.0,36.013886210738214,88.40885972880542,0.0,True
9.0,46.0,4.0,4.0,40.0,44.01136216933077,88.69804732742112,0.0,False
1.0,82.0,4.0,4.0,58.0,10.63014581273465,48.81407483429036,0.0,True
1.0,69.0,4.0,3.0,41.0,22.135943621178654,71.56505117707799,0.0,True
3.0,66.0,5.0,8.0,46.0,24.515301344262525,78.23171106797936,0.0,False
6.0,56.0,9.0,7.0,50.0,34.058772731852805,86.63353933657021,0.0,False
2.0,94.0,9.0,8.0,75.0,7.211102550927978,33.690067525979785,1.0,True
1.0,57.0,6.0,6.0,32.0,33.734255586866,78.02386755579664,0.0,True
1.0,61.0,6.0,6.0,37.0,29.832867780352597,76.42956561483852,0.0,True
5.0,95.0,6.0,4.0,83.0,5.830951894845301,59.03624346792648,0.0,False
4.0,92.0,7.0,9.0,75.0,4.47213595499958,26.56505117707799,1.0,True
1.0,65.0,5.0,0.0,39.0,25.96150997149434,74.35775354279127,0.0,True
4.0,90.0,6.0,5.0,74.0,4.0,0.0,1.0,True
3.0,66.0,6.0,9.0,43.0,24.515301344262525,78.23171106797936,0.0,True
2.0,79.0,4.0,5.0,56.0,12.529964086141668,61.38954033403479,0.0,True
9.0,63.0,4.0,9.0,58.0,27.018512172212592,87.87890360333854,0.0,True
1.0,91.0,4.0,3.0,64.0,7.0710678118654755,8.13010235415598,0.0,False
7.0,47.0,6.0,1.0,39.0,43.01162633521314,88.66778014613037,0.0,False
4.0,60.0,4.0,0.0,38.0,30.265491900843113,82.40535663140857,0.0,False
5.0,68.0,6.0,2.0,53.0,22.20360331117452,82.23483398157467,0.0,True
5.0,82.0,7.0,8.0,68.0,8.54400374531753,69.44395478041653,0.0,True
1.0,60.0,7.0,0.0,36.0,30.805843601498726,76.86597769360368,0.0,False
6.0,42.0,8.0,4.0,29.0,48.041648597857254,87.61405596961119,0.0,False
9.0,70.0,5.0,9.0,67.0,20.024984394500787,87.13759477388825,0.0,False
2.0,94.0,4.0,5.0,72.0,7.211102550927978,33.690067525979785,1.0,False
7.0,66.0,9.0,8.0,61.0,24.020824298928627,87.61405596961119,0.0,False
6.0,85.0,4.0,0.0,70.0,5.385164807134504,68.19859051364818,0.0,True
5.0,66.0,5.0,4.0,51.0,24.186773244895647,82.8749836510982,0.0,True
4.0,48.0,5.0,0.0,32.0,42.190046219457976,84.55966796899449,0.0,True
4.0,96.0,8.0,1.0,80.0,7.211102550927978,56.309932474020215,1.0,True
6.0,72.0,5.0,1.0,62.0,18.110770276274835,83.6598082540901,0.0,True
4.0,72.0,6.0,4.0,59.0,18.439088914585774,77.47119229084849,0.0,False
5.0,65.0,4.0,9.0,50.0,25.179356624028344,83.15722658736907,0.0,False
6.0,67.0,5.0,3.0,57.0,23.08679276123039,85.0302592718897,0.0,True
5.0,83.0,6.0,5.0,70.0,7.615773105863909,66.80140948635182,0.0,False
7.0,82.0,5.0,4.0,70.0,8.06225774829855,82.8749836510982,0.0,True
9.0,70.0,9.0,1.0,69.0,20.024984394500787,87.13759477388825,0.0,True
7.0,92.0,6.0,8.0,87.0,2.23606797749979,63.43494882292201,0.0,False
7.0,40.0,7.0,9.0,29.0,50.00999900019995,88.8542371618249,0.0,True
4.0,59.0,6.0,7.0,42.0,31.25699921617557,82.64762064010765,0.0,True
1.0,51.0,8.0,8.0,27.0,39.6232255123179,79.8244891569568,0.0,True
8.0,56.0,6.0,5.0,49.0,34.0,90.0,0.0,False
4.0,54.0,5.0,4.0,35.0,36.22154055254967,83.6598082540901,0.0,False
1.0,73.0,7.0,4.0,46.0,18.384776310850235,67.61986494804043,0.0,True
5.0,89.0,7.0,1.0,76.0,3.1622776601683795,18.43494882292201,0.0,True
8.0,55.0,6.0,3.0,47.0,35.0,90.0,0.0,False
4.0,43.0,5.0,1.0,22.0,47.16990566028302,85.13548556223948,0.0,False
8.0,47.0,7.0,1.0,36.0,43.0,90.0,0.0,False
8.0,73.0,9.0,7.0,66.0,17.0,90.0,0.0,False
3.0,85.0,6.0,3.0,68.0,7.0710678118654755,45.0,0.0,True
9.0,64.0,6.0,3.0,61.0,26.019223662515376,87.7974018382342,0.0,True
3.0,54.0,6.0,6.0,36.0,36.345563690772494,82.09283729704154,0.0,True
1.0,67.0,7.0,3.0,39.0,24.041630560342615,73.07248693585295,0.0,False
2.0,48.0,4.0,8.0,20.0,42.42640687119285,81.86989764584403,0.0,False
6.0,41.0,5.0,8.0,28.0,49.040799340956916,87.66269414087618,0.0,True
2.0,56.0,8.0,2.0,29.0,34.52535300326414,79.99202019855866,0.0,False
6.0,97.0,8.0,5.0,86.0,7.280109889280518,74.05460409907715,0.0,True
1.0,49.0,5.0,6.0,25.0,41.593268686170845,80.3112134396332,0.0,False
1.0,48.0,4.0,2.0,20.0,42.579337712087536,80.53767779197439,0.0,True
5.0,70.0,5.0,3.0,58.0,20.223748416156685,81.46923439005187,0.0,True
9.0,41.0,6.0,0.0,38.0,49.01020301937138,88.83086067209258,0.0,True
8.0,63.0,9.0,8.0,62.0,27.0,90.0,0.0,True
3.0,58.0,5.0,6.0,37.0,32.38826948140329,81.11934084947976,0.0,False
3.0,56.0,5.0,9.0,34.0,34.36568055487916,81.63411387596742,0.0,True
1.0,82.0,9.0,6.0,56.0,10.63014581273465,48.81407483429036,0.0,True
3.0,88.0,7.0,8.0,72.0,5.385164807134504,21.80140948635181,1.0,True
1.0,49.0,8.0,5.0,25.0,41.593268686170845,80.3112134396332,0.0,True
8.0,89.0,8.0,7.0,82.0,1.0,90.0,0.0,False
1.0,94.0,6.0,4.0,70.0,8.06225774829855,29.74488129694222,0.0,True
5.0,67.0,9.0,7.0,52.0,23.194827009486403,82.5685920288275,0.0,True
9.0,77.0,6.0,9.0,76.0,13.038404810405298,85.60129464500447,0.0,False
7.0,87.0,7.0,0.0,78.0,3.1622776601683795,71.56505117707799,0.0,True
4.0,67.0,6.0,2.0,51.0,23.345235059857504,80.13419305691563,0.0,True
9.0,98.0,9.0,3.0,96.0,8.06225774829855,82.8749836510982,0.0,True
9.0,89.0,9.0,8.0,90.0,1.4142135623730951,45.0,0.0,True
2.0,91.0,4.0,7.0,64.0,6.082762530298219,9.462322208025617,0.0,False
6.0,89.0,7.0,7.0,79.0,2.23606797749979,26.56505117707799,0.0,False
4.0,40.0,9.0,1.0,22.0,50.15974481593781,85.42607874009914,0.0,False
8.0,99.0,9.0,6.0,96.0,9.0,90.0,0.0,False
7.0,42.0,7.0,2.0,32.0,48.010415536631214,88.80651057601797,0.0,False
7.0,54.0,5.0,5.0,42.0,36.013886210738214,88.40885972880542,0.0,False
9.0,91.0,5.0,3.0,88.0,1.4142135623730951,45.0,0.0,True
5.0,49.0,4.0,5.0,36.0,41.10960958218893,85.8150838748816,0.0,True
6.0,60.0,9.0,3.0,48.0,30.066592756745816,86.18592516570965,0.0,True
1.0,76.0,7.0,2.0,51.0,15.652475842498529,63.43494882292201,0.0,True
6.0,54.0,7.0,1.0,40.0,36.05551275463989,86.82016988013577,0.0,False
2.0,62.0,5.0,3.0,34.0,28.635642126552707,77.9052429229879,0.0,True
6.0,53.0,8.0,9.0,43.0,37.05401462729781,86.9059419410829,0.0,True
9.0,54.0,8.0,1.0,59.0,36.013886210738214,88.40885972880542,0.0,False
8.0,49.0,9.0,6.0,42.0,41.0,90.0,0.0,True
9.0,95.0,5.0,0.0,93.0,5.0990195135927845,78.69006752597979,0.0,True
8.0,48.0,9.0,0.0,37.0,42.0,90.0,0.0,False
3.0,83.0,6.0,4.0,63.0,8.602325267042627,54.46232220802562,0.0,True
8.0,78.0,7.0,6.0,70.0,12.0,90.0,0.0,True
6.0,44.0,9.0,0.0,33.0,46.04345773288535,87.51044707800085,0.0,False
6.0,64.0,4.0,3.0,50.0,26.076809620810597,85.60129464500447,0.0,True
6.0,95.0,8.0,4.0,84.0,5.385164807134504,68.19859051364818,0.0,True
3.0,81.0,9.0,1.0,60.0,10.295630140987,60.94539590092286,0.0,True
1.0,96.0,6.0,6.0,67.0,9.219544457292887,40.60129464500447,0.0,True
4.0,65.0,7.0,3.0,47.0,25.317977802344327,80.90972307917768,0.0,True
6.0,47.0,6.0,7.0,34.0,43.04648650006177,87.33699923393286,0.0,False
2.0,61.0,9.0,0.0,38.0,29.614185789921695,78.3106308245608,0.0,True
7.0,91.0,7.0,9.0,84.0,1.4142135623730951,45.0,0.0,True
7.0,64.0,7.0,0.0,53.0,26.019223662515376,87.7974018382342,0.0,True
4.0,87.0,5.0,0.0,69.0,5.0,36.86989764584402,0.0,False
4.0,51.0,5.0,3.0,32.0,39.20459156782532,84.14398641457105,0.0,False
1.0,48.0,4.0,0.0,21.0,42.579337712087536,80.53767779197439,0.0,False
2.0,49.0,4.0,4.0,30.0,41.43669871020132,81.67434966957316,0.0,True
9.0,87.0,6.0,5.0,85.0,3.1622776601683795,71.56505117707799,0.0,True
8.0,49.0,5.0,6.0,45.0,41.0,90.0,0.0,True
8.0,48.0,7.0,7.0,43.0,42.0,90.0,0.0,True
9.0,65.0,5.0,7.0,63.0,25.019992006393608,87.70938995736148,0.0,True
7.0,74.0,7.0,1.0,64.0,16.0312195418814,86.42366562500266,0.0,False
9.0,66.0,5.0,3.0,62.0,24.020824298928627,87.61405596961119,0.0,True
2.0,99.0,7.0,6.0,76.0,10.816653826391969,56.309932474020215,1.0,True
6.0,70.0,6.0,8.0,62.0,20.09975124224178,84.28940686250037,0.0,False
3.0,58.0,5.0,8.0,40.0,32.38826948140329,81.11934084947976,0.0,False
6.0,82.0,8.0,2.0,71.0,8.246211251235321,75.96375653207353,0.0,False
3.0,77.0,8.0,6.0,56.0,13.92838827718412,68.96248897457819,0.0,False
8.0,45.0,7.0,3.0,38.0,45.0,90.0,0.0,False
4.0,54.0,6.0,8.0,39.0,36.22154055254967,83.6598082540901,0.0,True
6.0,68.0,7.0,6.0,62.0,22.090722034374522,84.8055710922652,0.0,True
9.0,86.0,6.0,5.0,84.0,4.123105625617661,75.96375653207353,0.0,True
2.0,84.0,4.0,8.0,64.0,8.48528137423857,45.0,0.0,True
2.0,93.0,5.0,6.0,71.0,6.708203932499369,26.56505117707799,1.0,True
7.0,44.0,6.0,7.0,38.0,46.010868281309364,88.75463573323165,0.0,False
2.0,53.0,7.0,4.0,26.0,37.48332962798263,80.78897345918332,0.0,True
2.0,92.0,4.0,3.0,67.0,6.324555320336759,18.43494882292201,0.0,True
4.0,41.0,7.0,0.0,23.0,49.16299421312742,85.33314162856101,0.0,False
9.0,62.0,8.0,7.0,57.0,28.0178514522438,87.95459151111278,0.0,False
8.0,83.0,8.0,5.0,80.0,7.0,90.0,0.0,True
2.0,91.0,5.0,3.0,68.0,6.082762530298219,9.462322208025617,0.0,True
8.0,85.0,9.0,2.0,77.0,5.0,90.0,0.0,False
4.0,58.0,5.0,4.0,37.0,32.2490309931942,82.8749836510982,0.0,True
2.0,63.0,4.0,3.0,39.0,27.65863337187866,77.47119229084849,0.0,False
7.0,59.0,8.0,6.0,49.0,31.016124838541646,88.15238973400541,0.0,True
6.0,86.0,6.0,5.0,74.0,4.47213595499958,63.43494882292201,0.0,False
5.0,66.0,8.0,2.0,53.0,24.186773244895647,82.8749836510982,0.0,False
1.0,91.0,9.0,9.0,67.0,7.0710678118654755,8.13010235415598,0.0,False
2.0,63.0,5.0,0.0,38.0,27.65863337187866,77.47119229084849,0.0,True
8.0,56.0,7.0,6.0,47.0,34.0,90.0,0.0,False
1.0,64.0,4.0,4.0,40.0,26.92582403567252,74.9315118405078,0.0,False
3.0,85.0,9.0,0.0,68.0,7.0710678118654755,45.0,0.0,True
2.0,94.0,8.0,0.0,70.0,7.211102550927978,33.690067525979785,0.0,True
5.0,70.0,6.0,5.0,54.0,20.223748416156685,81.46923439005187,0.0,True
4.0,67.0,9.0,3.0,49.0,23.345235059857504,80.13419305691563,0.0,False
7.0,89.0,6.0,7.0,79.0,1.4142135623730951,45.0,0.0,False
5.0,98.0,6.0,1.0,82.0,8.54400374531753,69.44395478041653,0.0,False
8.0,67.0,4.0,3.0,62.0,23.0,90.0,0.0,True
4.0,61.0,6.0,7.0,46.0,29.274562336608895,82.14668669802178,0.0,True
6.0,95.0,6.0,7.0,86.0,5.385164807134504,68.19859051364818,0.0,False
4.0,98.0,8.0,4.0,80.0,8.94427190999916,63.43494882292201,1.0,True
2.0,44.0,4.0,2.0,17.0,46.389654018972806,82.5685920288275,0.0,True
1.0,93.0,7.0,3.0,69.0,7.615773105863909,23.19859051364819,0.0,False
1.0,83.0,7.0,2.0,58.0,9.899494936611665,45.0,0.0,False
8.0,81.0,6.0,1.0,74.0,9.0,90.0,0.0,True
4.0,47.0,9.0,3.0,32.0,43.18564576337837,84.68545433005525,0.0,False
5.0,77.0,5.0,8.0,64.0,13.341664064126334,77.0053832080835,0.0,True
8.0,67.0,4.0,5.0,57.0,23.0,90.0,0.0,True
7.0,96.0,5.0,3.0,82.0,6.082762530298219,80.53767779197439,0.0,False
8.0,86.0,4.0,0.0,78.0,4.0,90.0,0.0,False
8.0,51.0,4.0,6.0,40.0,39.0,90.0,0.0,True
6.0,96.0,8.0,1.0,88.0,6.324555320336759,71.56505117707799,0.0,True
2.0,64.0,6.0,5.0,42.0,26.68332812825267,77.0053832080835,0.0,False
6.0,77.0,8.0,9.0,67.0,13.152946437965905,81.2538377374448,0.0,True
1.0,83.0,9.0,0.0,56.0,9.899494936611665,45.0,0.0,True
1.0,54.0,5.0,6.0,26.0,36.6742416417845,78.99645914825051,0.0,True
3.0,83.0,5.0,3.0,56.0,8.602325267042627,54.46232220802562,0.0,True
3.0,80.0,7.0,2.0,63.0,11.180339887498949,63.43494882292201,0.0,True
5.0,90.0,9.0,9.0,78.0,3.0,0.0,0.0,False
1.0,92.0,9.0,6.0,68.0,7.280109889280518,15.945395900922854,0.0,True
6.0,73.0,8.0,2.0,66.0,17.11724276862369,83.29016319224307,0.0,True
7.0,99.0,8.0,7.0,90.0,9.055385138137417,83.6598082540901,0.0,False
3.0,84.0,9.0,3.0,65.0,7.810249675906654,50.19442890773481,0.0,False
4.0,52.0,8.0,2.0,33.0,38.2099463490856,83.99099404250548,0.0,False
3.0,47.0,7.0,6.0,32.0,43.289721643826724,83.36748538486154,0.0,True
1.0,98.0,8.0,6.0,74.0,10.63014581273465,48.81407483429036,1.0,True
8.0,52.0,8.0,8.0,48.0,38.0,90.0,0.0,False
2.0,75.0,9.0,9.0,57.0,16.15549442140351,68.19859051364818,0.0,False
1.0,45.0,9.0,6.0,22.0,45.5411901469428,81.15818543980832,0.0,False
8.0,77.0,8.0,5.0,69.0,13.0,90.0,0.0,False
7.0,71.0,8.0,2.0,62.0,19.026297590440446,86.98721249581666,0.0,False
7.0,60.0,9.0,3.0,52.0,30.01666203960727,88.09084756700362,0.0,True
4.0,83.0,5.0,7.0,66.0,8.06225774829855,60.25511870305778,0.0,False
9.0,83.0,6.0,5.0,81.0,7.0710678118654755,81.86989764584403,0.0,True
6.0,88.0,5.0,8.0,75.0,2.8284271247461903,45.0,0.0,True
2.0,98.0,8.0,7.0,80.0,10.0,53.13010235415598,1.0,False
1.0,46.0,4.0,7.0,20.0,44.553338819890925,80.96051719664487,0.0,False
1.0,65.0,4.0,9.0,40.0,25.96150997149434,74.35775354279127,0.0,False
9.0,54.0,7.0,9.0,55.0,36.013886210738214,88.40885972880542,0.0,False
4.0,95.0,5.0,6.0,78.0,6.4031242374328485,51.34019174590991,1.0,False
5.0,88.0,9.0,9.0,76.0,3.605551275463989,33.690067525979785,0.0,True
3.0,81.0,7.0,0.0,60.0,10.295630140987,60.94539590092286,0.0,False
4.0,62.0,7.0,4.0,44.0,28.284271247461902,81.86989764584403,0.0,False
8.0,91.0,4.0,6.0,85.0,1.0,90.0,0.0,True
4.0,77.0,5.0,9.0,56.0,13.601470508735444,72.89727103094764,0.0,False
9.0,80.0,6.0,8.0,76.0,10.04987562112089,84.28940686250037,0.0,False
9.0,54.0,9.0,3.0,49.0,36.013886210738214,88.40885972880542,0.0,False
6.0,87.0,5.0,7.0,72.0,3.605551275463989,56.309932474020215,0.0,True
2.0,92.0,7.0,0.0,69.0,6.324555320336759,18.43494882292201,0.0,False
7.0,79.0,8.0,3.0,72.0,11.045361017187261,84.8055710922652,0.0,False
9.0,55.0,7.0,3.0,50.0,35.014282800023196,88.36342295838328,0.0,False
6.0,71.0,5.0,1.0,57.0,19.1049731745428,83.99099404250548,0.0,False
3.0,76.0,4.0,2.0,56.0,14.866068747318506,70.3461759419467,0.0,True
7.0,57.0,5.0,2.0,46.0,33.015148038438355,88.26429541107161,0.0,False
5.0,59.0,6.0,8.0,45.0,31.144823004794873,84.47245984834383,0.0,True
1.0,85.0,9.0,6.0,60.0,8.602325267042627,35.53767779197438,0.0,False
3.0,41.0,9.0,1.0,22.0,49.25444142409901,84.17365797044422,0.0,False
5.0,94.0,8.0,8.0,81.0,5.0,53.13010235415598,0.0,False
7.0,62.0,8.0,7.0,54.0,28.0178514522438,87.95459151111278,0.0,True
3.0,69.0,7.0,5.0,48.0,21.587033144922902,76.6075022462489,0.0,False
6.0,42.0,5.0,5.0,28.0,48.041648597857254,87.61405596961119,0.0,False
5.0,85.0,9.0,1.0,73.0,5.830951894845301,59.03624346792648,0.0,True
1.0,78.0,4.0,2.0,52.0,13.892443989449804,59.743562836470744,0.0,False
6.0,86.0,6.0,5.0,74.0,4.47213595499958,63.43494882292201,0.0,False
8.0,88.0,7.0,2.0,84.0,2.0,90.0,0.0,False
1.0,40.0,5.0,6.0,13.0,50.48762224545735,82.03038960567865,0.0,False
2.0,80.0,4.0,4.0,57.0,11.661903789690601,59.03624346792648,0.0,True
4.0,61.0,5.0,3.0,42.0,29.274562336608895,82.14668669802178,0.0,True
2.0,68.0,4.0,7.0,47.0,22.80350850198276,74.74488129694222,0.0,True
9.0,53.0,5.0,1.0,48.0,37.013511046643494,88.45184230102204,0.0,False
8.0,87.0,5.0,2.0,81.0,3.0,90.0,0.0,False
8.0,67.0,9.0,9.0,63.0,23.0,90.0,0.0,False
4.0,60.0,7.0,3.0,43.0,30.265491900843113,82.40535663140857,0.0,False
5.0,84.0,5.0,9.0,71.0,6.708203932499369,63.43494882292201,0.0,True
4.0,71.0,5.0,5.0,49.0,19.4164878389476,78.11134196037202,0.0,False
9.0,45.0,7.0,4.0,43.0,45.0111097397076,88.72696997994329,0.0,True
2.0,93.0,7.0,4.0,69.0,6.708203932499369,26.56505117707799,0.0,False
8.0,40.0,8.0,6.0,34.0,50.0,90.0,0.0,False
2.0,60.0,8.0,7.0,37.0,30.59411708155671,78.69006752597979,0.0,True
1.0,96.0,9.0,5.0,74.0,9.219544457292887,40.60129464500447,1.0,False
3.0,43.0,7.0,2.0,21.0,47.265209192385896,83.9275435927923,0.0,True
9.0,42.0,6.0,3.0,38.0,48.010415536631214,88.80651057601797,0.0,True
3.0,88.0,9.0,0.0,67.0,5.385164807134504,21.80140948635181,0.0,False
9.0,69.0,4.0,4.0,64.0,21.02379604162864,87.27368900609373,0.0,True
7.0,70.0,7.0,9.0,61.0,20.024984394500787,87.13759477388825,0.0,True
1.0,73.0,8.0,7.0,46.0,18.384776310850235,67.61986494804043,0.0,False
5.0,58.0,5.0,2.0,41.0,32.14031735997639,84.64417495714481,0.0,True
9.0,59.0,7.0,9.0,58.0,31.016124838541646,88.15238973400541,0.0,True
3.0,62.0,7.0,3.0,40.0,28.442925306655784,79.8753283446022,0.0,False
9.0,93.0,8.0,3.0,92.0,3.1622776601683795,71.56505117707799,0.0,True
5.0,98.0,8.0,5.0,86.0,8.54400374531753,69.44395478041653,0.0,False
9.0,79.0,6.0,8.0,77.0,11.045361017187261,84.8055710922652,0.0,True
6.0,64.0,9.0,9.0,52.0,26.076809620810597,85.60129464500447,0.0,False
9.0,54.0,8.0,2.0,47.0,36.013886210738214,88.40885972880542,0.0,False
7.0,77.0,8.0,3.0,70.0,13.038404810405298,85.60129464500447,0.0,False
7.0,62.0,8.0,5.0,57.0,28.0178514522438,87.95459151111278,0.0,False
8.0,91.0,9.0,5.0,90.0,1.0,90.0,0.0,False
7.0,41.0,5.0,6.0,32.0,49.01020301937138,88.83086067209258,0.0,True
9.0,96.0,7.0,0.0,93.0,6.082762530298219,80.53767779197439,0.0,False
